beach_id,beach_name,latitude,longitude,sunrise,sunset,weather_description,temperature,water_temperature,cloud_cover,wind_speed,wave_height
52,Redondo State Beach,37.44070715,-122.4437066,6:49:00,17:00:00,Clear,49,55,0,7,4.6
53,Cowell Ranch Beach,37.42101853,-122.4351767,7:36:00,18:10:00,Partly cloudy,52,55,20,6,5.9
53,Cowell Ranch Beach,37.42101853,-122.4351767,6:46:00,17:01:00,Clear,52,51,0,8,1.6
53,Cowell Ranch Beach,37.42101853,-122.4351767,6:51:00,16:58:00,Clear,53,51,0,6,3.6
53,Cowell Ranch Beach,37.42101853,-122.4351767,6:48:00,17:01:00,Clear,50,55,0,7,3.9
53,Cowell Ranch Beach,37.42101853,-122.4351767,6:49:00,17:00:00,Clear,49,55,0,7,4.6
54,Martins Beach,37.37371681,-122.4085306,7:36:00,18:10:00,Partly cloudy,52,55,20,6,5.9
54,Martins Beach,37.37371681,-122.4085306,6:46:00,17:01:00,Clear,52,51,0,8,1.6
54,Martins Beach,37.37371681,-122.4085306,6:51:00,16:58:00,Clear,53,51,0,6,3.6
54,Martins Beach,37.37371681,-122.4085306,6:48:00,17:01:00,Clear,50,55,0,7,3.9
54,Martins Beach,37.37371681,-122.4085306,6:49:00,17:00:00,Clear,49,55,0,7,4.6
55,Tunitas Creek Beach,37.35550969,-122.3999619,7:36:00,18:10:00,Partly cloudy,52,55,20,6,5.9
55,Tunitas Creek Beach,37.35550969,-122.3999619,6:46:00,17:01:00,Clear,52,51,0,8,1.6
55,Tunitas Creek Beach,37.35550969,-122.3999619,6:51:00,16:58:00,Clear,53,51,0,6,3.6
55,Tunitas Creek Beach,37.35550969,-122.3999619,6:48:00,17:01:00,Clear,50,55,0,7,3.9
55,Tunitas Creek Beach,37.35550969,-122.3999619,6:49:00,17:00:00,Clear,49,55,0,7,4.6
56,San Gregorio Private Beach,37.3365993,-122.4013304,7:36:00,18:10:00,Partly cloudy,52,55,20,6,5.9
56,San Gregorio Private Beach,37.3365993,-122.4013304,6:46:00,17:01:00,Clear,52,51,0,8,1.6
56,San Gregorio Private Beach,37.3365993,-122.4013304,6:51:00,16:58:00,Clear,53,51,0,6,3.6
56,San Gregorio Private Beach,37.3365993,-122.4013304,6:48:00,17:01:00,Clear,50,55,0,7,3.9
56,San Gregorio Private Beach,37.3365993,-122.4013304,6:49:00,17:00:00,Clear,49,55,0,7,4.6
57,San Gregorio State Beach,37.32390506,-122.402532,7:36:00,18:10:00,Partly cloudy,52,55,20,6,5.9
57,San Gregorio State Beach,37.32390506,-122.402532,6:46:00,17:01:00,Clear,52,51,0,8,1.6
57,San Gregorio State Beach,37.32390506,-122.402532,6:51:00,16:58:00,Clear,53,51,0,6,3.6
57,San Gregorio State Beach,37.32390506,-122.402532,6:48:00,17:01:00,Clear,50,55,0,7,3.9
57,San Gregorio State Beach,37.32390506,-122.402532,6:49:00,17:00:00,Clear,49,55,0,7,4.6
58,Pomponio State Beach,37.29312103,-122.4069395,7:35:00,18:10:00,Patchy rain possible,52,56,72,5,6.9
58,Pomponio State Beach,37.29312103,-122.4069395,6:45:00,17:01:00,Clear,53,56,0,10,2
58,Pomponio State Beach,37.29312103,-122.4069395,6:49:00,16:59:00,Clear,54,53,0,6,3.9
58,Pomponio State Beach,37.29312103,-122.4069395,6:46:00,17:01:00,Clear,50,56,0,10,4.9
58,Pomponio State Beach,37.29312103,-122.4069395,6:47:00,17:00:00,Clear,49,56,0,10,5.6
59,Pescadero State Beach,37.26296837,-122.4136772,7:35:00,18:10:00,Patchy rain possible,52,56,88,5,6.9
59,Pescadero State Beach,37.26296837,-122.4136772,6:45:00,17:02:00,Clear,53,56,0,10,2
59,Pescadero State Beach,37.26296837,-122.4136772,6:49:00,16:59:00,Clear,54,53,0,6,3.9
59,Pescadero State Beach,37.26296837,-122.4136772,6:46:00,17:01:00,Clear,50,56,0,10,4.9
59,Pescadero State Beach,37.26296837,-122.4136772,6:47:00,17:00:00,Clear,49,56,0,10,5.6
60,Bean Hollow State Beach,37.22636846,-122.409955,7:35:00,18:10:00,Patchy rain possible,52,56,88,5,6.9
60,Bean Hollow State Beach,37.22636846,-122.409955,6:45:00,17:02:00,Clear,53,56,0,10,2
60,Bean Hollow State Beach,37.22636846,-122.409955,6:49:00,16:59:00,Clear,54,53,0,6,3.9
60,Bean Hollow State Beach,37.22636846,-122.409955,6:46:00,17:01:00,Clear,50,56,0,10,4.9
60,Bean Hollow State Beach,37.22636846,-122.409955,6:47:00,17:00:00,Clear,49,56,0,10,5.6
61,Pigeon Point Beach,37.18281646,-122.3849497,7:35:00,18:10:00,Patchy rain possible,52,56,88,5,6.9
61,Pigeon Point Beach,37.18281646,-122.3849497,6:45:00,17:02:00,Clear,53,56,0,10,2
61,Pigeon Point Beach,37.18281646,-122.3849497,6:49:00,16:59:00,Clear,54,53,0,6,3.9
61,Pigeon Point Beach,37.18281646,-122.3849497,6:46:00,17:01:00,Clear,50,56,0,10,4.9
61,Pigeon Point Beach,37.18281646,-122.3849497,6:47:00,17:00:00,Clear,49,56,0,10,5.6
62,Gazos Creek State Beach,37.1683354,-122.3626122,7:35:00,18:10:00,Patchy rain possible,52,56,88,5,6.9
62,Gazos Creek State Beach,37.1683354,-122.3626122,6:45:00,17:02:00,Clear,53,56,0,10,2
62,Gazos Creek State Beach,37.1683354,-122.3626122,6:49:00,16:59:00,Clear,54,53,0,6,3.9
62,Gazos Creek State Beach,37.1683354,-122.3626122,6:46:00,17:01:00,Clear,50,56,0,10,4.9
62,Gazos Creek State Beach,37.1683354,-122.3626122,6:47:00,17:00:00,Clear,49,56,0,10,5.6
63,Año Nuevo State Park,37.11362641,-122.3299457,7:35:00,18:10:00,Patchy rain possible,52,56,72,5,6.9
63,Año Nuevo State Park,37.11362641,-122.3299457,6:45:00,17:01:00,Clear,53,56,0,10,2
63,Año Nuevo State Park,37.11362641,-122.3299457,6:49:00,16:59:00,Clear,54,53,0,6,3.9
63,Año Nuevo State Park,37.11362641,-122.3299457,6:46:00,17:01:00,Clear,50,56,0,10,4.9
63,Año Nuevo State Park,37.11362641,-122.3299457,6:47:00,17:00:00,Clear,49,56,0,10,5.6
64,New Brighton State Beach,36.97873139,-121.9383879,7:34:00,18:09:00,Patchy rain possible,52,56,74,2,5.6
64,New Brighton State Beach,36.97873139,-121.9383879,6:43:00,17:01:00,Clear,52,56,0,10,2
64,New Brighton State Beach,36.97873139,-121.9383879,6:48:00,16:58:00,Clear,53,52,0,4,3.6
64,New Brighton State Beach,36.97873139,-121.9383879,6:45:00,17:00:00,Clear,49,56,0,6,3.9
64,New Brighton State Beach,36.97873139,-121.9383879,6:46:00,16:59:00,Clear,50,56,0,9,4.6
65,Capitola State Beach,36.971483,-121.951613,7:34:00,18:09:00,Patchy rain possible,52,56,74,2,5.6
65,Capitola State Beach,36.971483,-121.951613,6:43:00,17:01:00,Clear,52,56,0,10,2
65,Capitola State Beach,36.971483,-121.951613,6:48:00,16:58:00,Clear,53,52,0,4,3.6
65,Capitola State Beach,36.971483,-121.951613,6:45:00,17:00:00,Clear,49,56,0,6,3.9
65,Capitola State Beach,36.971483,-121.951613,6:46:00,16:59:00,Clear,50,56,0,9,4.6
66,Seacliff State Beach,36.97197984,-121.91399,7:33:00,18:09:00,Partly cloudy,51,55,11,2,3.9
66,Seacliff State Beach,36.97197984,-121.91399,6:43:00,17:00:00,Cloudy,49,56,86,7,1.3
66,Seacliff State Beach,36.97197984,-121.91399,6:47:00,16:57:00,Clear,50,52,0,6,2.3
66,Seacliff State Beach,36.97197984,-121.91399,6:44:00,16:59:00,Partly cloudy,47,55,4,3,2.6
66,Seacliff State Beach,36.97197984,-121.91399,6:45:00,16:59:00,Partly cloudy,46,55,1,6,2.6
67,Santa Cruz Beach,36.96440579,-122.0177257,7:34:00,18:09:00,Patchy rain possible,52,56,74,2,5.6
67,Santa Cruz Beach,36.96440579,-122.0177257,6:43:00,17:01:00,Clear,52,56,0,10,2
67,Santa Cruz Beach,36.96440579,-122.0177257,6:48:00,16:58:00,Clear,53,52,0,4,3.6
67,Santa Cruz Beach,36.96440579,-122.0177257,6:45:00,17:00:00,Clear,49,56,0,6,3.9
67,Santa Cruz Beach,36.96440579,-122.0177257,6:46:00,16:59:00,Clear,50,56,0,9,4.6
68,Twin Lakes State Beach,36.96234726,-121.9978356,6:45:00,17:00:00,Clear,49,56,0,6,3.9
68,Twin Lakes State Beach,36.96234726,-121.9978356,6:46:00,16:59:00,Clear,50,56,0,9,4.6
69,Lighthouse Field State Beach,36.95189034,-122.0285827,7:34:00,18:09:00,Patchy rain possible,52,56,74,2,5.6
69,Lighthouse Field State Beach,36.95189034,-122.0285827,6:43:00,17:01:00,Clear,52,56,0,10,2
69,Lighthouse Field State Beach,36.95189034,-122.0285827,6:48:00,16:58:00,Clear,53,52,0,4,3.6
69,Lighthouse Field State Beach,36.95189034,-122.0285827,6:45:00,17:00:00,Clear,49,56,0,6,3.9
69,Lighthouse Field State Beach,36.95189034,-122.0285827,6:46:00,16:59:00,Clear,50,56,0,9,4.6
70,Natural Bridges State Beach,36.95043481,-122.0573468,7:34:00,18:09:00,Patchy rain possible,52,56,74,2,5.6
70,Natural Bridges State Beach,36.95043481,-122.0573468,6:43:00,17:01:00,Clear,52,56,0,10,2
70,Natural Bridges State Beach,36.95043481,-122.0573468,6:48:00,16:58:00,Clear,53,52,0,4,3.6
70,Natural Bridges State Beach,36.95043481,-122.0573468,6:45:00,17:00:00,Clear,49,56,0,6,3.9
70,Natural Bridges State Beach,36.95043481,-122.0573468,6:46:00,16:59:00,Clear,50,56,0,9,4.6
71,Manresa State Beach,36.93232569,-121.862878,7:33:00,18:09:00,Partly cloudy,51,55,11,2,3.9
71,Manresa State Beach,36.93232569,-121.862878,6:43:00,17:00:00,Cloudy,49,56,86,7,1.3
71,Manresa State Beach,36.93232569,-121.862878,6:47:00,16:57:00,Clear,50,52,0,6,2.3
71,Manresa State Beach,36.93232569,-121.862878,6:44:00,16:59:00,Partly cloudy,47,55,4,3,2.6
71,Manresa State Beach,36.93232569,-121.862878,6:45:00,16:59:00,Partly cloudy,46,55,1,6,2.6
72,Sunset State Beach,36.88700143,-121.8326324,7:33:00,18:09:00,Partly cloudy,51,55,11,2,3.9
72,Sunset State Beach,36.88700143,-121.8326324,6:43:00,17:00:00,Cloudy,49,56,86,7,1.3
72,Sunset State Beach,36.88700143,-121.8326324,6:47:00,16:57:00,Clear,50,52,0,6,2.3
72,Sunset State Beach,36.88700143,-121.8326324,6:44:00,16:59:00,Partly cloudy,47,55,4,3,2.6
72,Sunset State Beach,36.88700143,-121.8326324,6:45:00,16:59:00,Partly cloudy,46,55,1,6,2.6
73,Zmudowski State Beach,36.84292083,-121.805257,7:32:00,18:09:00,Partly cloudy,51,55,11,2,3.9
73,Zmudowski State Beach,36.84292083,-121.805257,6:42:00,17:00:00,Cloudy,49,56,86,7,1.3
73,Zmudowski State Beach,36.84292083,-121.805257,6:43:00,16:59:00,Partly cloudy,47,55,4,3,2.6
73,Zmudowski State Beach,36.84292083,-121.805257,6:44:00,16:58:00,Partly cloudy,46,55,1,6,2.6
74,Moss Landing State Beach,36.81540267,-121.7915881,7:32:00,18:09:00,Partly cloudy,51,55,11,2,3.9
74,Moss Landing State Beach,36.81540267,-121.7915881,6:42:00,17:00:00,Cloudy,49,56,86,7,1.3
74,Moss Landing State Beach,36.81540267,-121.7915881,6:43:00,16:59:00,Partly cloudy,47,55,4,3,2.6
74,Moss Landing State Beach,36.81540267,-121.7915881,6:44:00,16:58:00,Partly cloudy,46,55,1,6,2.6
75,Salinas River State Beach,36.7754768,-121.7952683,7:32:00,18:09:00,Partly cloudy,51,55,11,2,3.9
75,Salinas River State Beach,36.7754768,-121.7952683,6:42:00,17:00:00,Cloudy,49,56,86,7,1.3
75,Salinas River State Beach,36.7754768,-121.7952683,6:43:00,16:59:00,Partly cloudy,47,55,4,3,2.6
75,Salinas River State Beach,36.7754768,-121.7952683,6:44:00,16:58:00,Partly cloudy,46,55,1,6,2.6
76,Marina State Beach,36.69649793,-121.8094498,7:33:00,18:09:00,Partly cloudy,51,55,11,2,3.9
76,Marina State Beach,36.69649793,-121.8094498,6:42:00,17:00:00,Cloudy,49,56,86,7,1.3
76,Marina State Beach,36.69649793,-121.8094498,6:43:00,17:00:00,Partly cloudy,47,55,4,3,2.6
76,Marina State Beach,36.69649793,-121.8094498,6:44:00,16:59:00,Partly cloudy,46,55,1,6,2.6
77,Asilomar State Beach,36.61826712,-121.9419008,7:33:00,18:10:00,Partly cloudy,54,52,23,2,7.9
77,Asilomar State Beach,36.61826712,-121.9419008,6:43:00,17:01:00,Cloudy,53,56,64,9,2.3
77,Asilomar State Beach,36.61826712,-121.9419008,6:47:00,16:58:00,Clear,55,52,0,12,4.6
77,Asilomar State Beach,36.61826712,-121.9419008,6:44:00,17:00:00,Clear,51,51,0,8,5.2
77,Asilomar State Beach,36.61826712,-121.9419008,6:45:00,16:59:00,Clear,51,55,0,6,6.2
78,Monterey State Beach,36.61250151,-121.8580798,7:33:00,18:09:00,Patchy rain possible,54,52,82,2,7.9
78,Monterey State Beach,36.61250151,-121.8580798,6:42:00,17:01:00,Cloudy,53,56,64,9,2.3
78,Monterey State Beach,36.61250151,-121.8580798,6:43:00,17:00:00,Clear,51,51,0,8,5.2
78,Monterey State Beach,36.61250151,-121.8580798,6:44:00,16:59:00,Clear,51,55,0,6,6.2
79,Pebble Beach,36.57242701,-121.9477807,7:33:00,18:09:00,Partly cloudy,54,52,23,2,7.9
79,Pebble Beach,36.57242701,-121.9477807,6:42:00,17:01:00,Cloudy,53,56,64,9,2.3
79,Pebble Beach,36.57242701,-121.9477807,6:46:00,16:58:00,Clear,55,52,0,12,4.6
79,Pebble Beach,36.57242701,-121.9477807,6:43:00,17:00:00,Clear,51,51,0,8,5.2
79,Pebble Beach,36.57242701,-121.9477807,6:44:00,16:59:00,Clear,51,55,0,6,6.2
80,Carmel River State Beach,36.53817954,-121.9290057,7:33:00,18:10:00,Partly cloudy,54,52,23,2,7.9
80,Carmel River State Beach,36.53817954,-121.9290057,6:42:00,17:01:00,Cloudy,53,56,64,9,2.3
80,Carmel River State Beach,36.53817954,-121.9290057,6:46:00,16:58:00,Clear,55,52,0,12,4.6
80,Carmel River State Beach,36.53817954,-121.9290057,6:43:00,17:00:00,Clear,51,51,0,8,5.2
80,Carmel River State Beach,36.53817954,-121.9290057,6:44:00,17:00:00,Clear,51,55,0,6,6.2
81,Point Sur Lightstation State Historic Park,36.309028,-121.8954479,7:33:00,18:10:00,Partly cloudy,54,52,23,2,7.9
81,Point Sur Lightstation State Historic Park,36.309028,-121.8954479,6:42:00,17:01:00,Cloudy,53,56,64,9,2.3
81,Point Sur Lightstation State Historic Park,36.309028,-121.8954479,6:43:00,17:00:00,Clear,51,51,0,8,5.2
81,Point Sur Lightstation State Historic Park,36.309028,-121.8954479,6:44:00,17:00:00,Clear,51,55,0,6,6.2
82,Sand Dollar Beach,35.92314004,-121.4685117,7:28:00,18:08:00,Partly cloudy,52,56,18,7,5.9
82,Sand Dollar Beach,35.92314004,-121.4685117,6:37:00,17:00:00,Partly cloudy,52,56,2,8,2.3
82,Sand Dollar Beach,35.92314004,-121.4685117,6:38:00,16:59:00,Clear,49,55,0,4,4.6
82,Sand Dollar Beach,35.92314004,-121.4685117,6:39:00,16:58:00,Clear,50,55,0,6,4.9
83,William Randolph Hearst Memorial State Beach,35.64417168,-121.1880653,7:28:00,18:08:00,Partly cloudy,52,56,18,7,5.9
83,William Randolph Hearst Memorial State Beach,35.64417168,-121.1880653,6:37:00,17:00:00,Partly cloudy,52,56,2,8,2.3
83,William Randolph Hearst Memorial State Beach,35.64417168,-121.1880653,6:38:00,16:59:00,Clear,49,55,0,4,4.6
83,William Randolph Hearst Memorial State Beach,35.64417168,-121.1880653,6:39:00,16:58:00,Clear,50,55,0,6,4.9
84,Cayucos State Beach,35.44857182,-120.9059346,7:26:00,18:07:00,Cloudy,53,52,78,7,5.9
84,Cayucos State Beach,35.44857182,-120.9059346,6:36:00,16:59:00,Clear,52,52,0,7,2.3
84,Cayucos State Beach,35.44857182,-120.9059346,6:37:00,16:58:00,Clear,49,55,0,6,4.9
84,Cayucos State Beach,35.44857182,-120.9059346,6:38:00,16:58:00,Partly cloudy,50,55,4,11,4.3
85,Morro Strand State Beach,35.39210458,-120.8668416,7:26:00,18:07:00,Cloudy,53,52,78,7,5.9
85,Morro Strand State Beach,35.39210458,-120.8668416,6:36:00,16:59:00,Clear,52,52,0,7,2.3
85,Morro Strand State Beach,35.39210458,-120.8668416,6:37:00,16:58:00,Clear,49,55,0,6,4.9
85,Morro Strand State Beach,35.39210458,-120.8668416,6:38:00,16:58:00,Partly cloudy,50,55,4,11,4.3
86,Morro Rock Beach,35.37284552,-120.865919,7:26:00,18:07:00,Cloudy,53,52,78,7,5.9
86,Morro Rock Beach,35.37284552,-120.865919,6:36:00,16:59:00,Clear,52,52,0,7,2.3
86,Morro Rock Beach,35.37284552,-120.865919,6:37:00,16:58:00,Clear,49,55,0,6,4.9
86,Morro Rock Beach,35.37284552,-120.865919,6:38:00,16:58:00,Partly cloudy,50,55,4,11,4.3
87,Ávila Beach,35.18010746,-120.7316191,7:26:00,18:07:00,Partly cloudy,53,52,58,9,5.6
87,Ávila Beach,35.18010746,-120.7316191,6:35:00,16:59:00,Clear,52,51,0,9,2
87,Ávila Beach,35.18010746,-120.7316191,6:36:00,16:58:00,Clear,50,55,0,6,4.9
87,Ávila Beach,35.18010746,-120.7316191,6:37:00,16:58:00,Partly cloudy,50,55,9,8,4.3
88,Shell Beach,35.17215991,-120.70133,7:26:00,18:07:00,Partly cloudy,53,52,58,9,5.6
88,Shell Beach,35.17215991,-120.70133,6:35:00,16:59:00,Clear,52,51,0,9,2
88,Shell Beach,35.17215991,-120.70133,6:39:00,16:56:00,Clear,54,51,0,9,3.6
88,Shell Beach,35.17215991,-120.70133,6:36:00,16:58:00,Clear,50,55,0,6,4.9
88,Shell Beach,35.17215991,-120.70133,6:37:00,16:58:00,Partly cloudy,50,55,9,8,4.3
89,Pismo Beach Pier,35.139858,-120.644774,7:25:00,18:07:00,Partly cloudy,54,53,48,10,5.2
89,Pismo Beach Pier,35.139858,-120.644774,6:34:00,16:59:00,Clear,52,55,0,8,2
89,Pismo Beach Pier,35.139858,-120.644774,6:38:00,16:56:00,Clear,53,52,0,7,3.3
89,Pismo Beach Pier,35.139858,-120.644774,6:35:00,16:58:00,Clear,51,55,0,5,4.6
89,Pismo Beach Pier,35.139858,-120.644774,6:36:00,16:57:00,Partly cloudy,50,55,12,10,3.9
90,Rancho Guadalupe Dunes County Park,34.96514896,-120.6515443,7:25:00,18:07:00,Partly cloudy,54,53,48,10,5.2
90,Rancho Guadalupe Dunes County Park,34.96514896,-120.6515443,6:34:00,16:59:00,Clear,52,55,0,8,2
90,Rancho Guadalupe Dunes County Park,34.96514896,-120.6515443,6:38:00,16:56:00,Clear,53,52,0,7,3.3
90,Rancho Guadalupe Dunes County Park,34.96514896,-120.6515443,6:35:00,16:58:00,Clear,51,55,0,5,4.6
90,Rancho Guadalupe Dunes County Park,34.96514896,-120.6515443,6:36:00,16:57:00,Partly cloudy,50,55,12,10,3.9
91,Point Sal State Beach,34.90204849,-120.6548958,7:25:00,18:07:00,Partly cloudy,54,53,48,10,5.2
91,Point Sal State Beach,34.90204849,-120.6548958,6:34:00,16:59:00,Clear,52,55,0,8,2
91,Point Sal State Beach,34.90204849,-120.6548958,6:38:00,16:56:00,Clear,53,52,0,7,3.3
91,Point Sal State Beach,34.90204849,-120.6548958,6:35:00,16:58:00,Clear,51,55,0,5,4.6
91,Point Sal State Beach,34.90204849,-120.6548958,6:36:00,16:57:00,Partly cloudy,50,55,12,10,3.9
92,Surf Beach,34.68424954,-120.6064212,7:24:00,18:08:00,Cloudy,55,54,75,16,5.9
92,Surf Beach,34.68424954,-120.6064212,6:33:00,17:00:00,Clear,53,56,0,11,2.3
92,Surf Beach,34.68424954,-120.6064212,6:37:00,16:57:00,Clear,55,52,0,6,3.6
92,Surf Beach,34.68424954,-120.6064212,6:34:00,16:59:00,Clear,52,56,0,12,5.2
92,Surf Beach,34.68424954,-120.6064212,6:35:00,16:58:00,Partly cloudy,52,56,5,14,4.6
93,Jalama Beach County Park,34.51081204,-120.5018918,7:24:00,18:08:00,Cloudy,55,54,75,16,5.9
93,Jalama Beach County Park,34.51081204,-120.5018918,6:33:00,17:00:00,Clear,53,56,0,11,2.3
93,Jalama Beach County Park,34.51081204,-120.5018918,6:34:00,16:59:00,Clear,52,56,0,12,5.2
93,Jalama Beach County Park,34.51081204,-120.5018918,6:35:00,16:58:00,Partly cloudy,52,56,5,14,4.6
94,Gaviota State Park,34.47353149,-120.2296213,7:22:00,18:06:00,Overcast,55,60,94,18,2.6
94,Gaviota State Park,34.47353149,-120.2296213,6:31:00,16:58:00,Clear,54,57,0,7,1
94,Gaviota State Park,34.47353149,-120.2296213,6:32:00,16:57:00,Clear,51,56,0,12,2.6
94,Gaviota State Park,34.47353149,-120.2296213,6:33:00,16:57:00,Clear,54,56,0,11,2.3
95,Refugio State Beach,34.46328972,-120.0701569,7:22:00,18:06:00,Overcast,55,60,94,18,2.6
95,Refugio State Beach,34.46328972,-120.0701569,6:31:00,16:58:00,Clear,54,57,0,7,1
95,Refugio State Beach,34.46328972,-120.0701569,6:32:00,16:57:00,Clear,51,56,0,12,2.6
95,Refugio State Beach,34.46328972,-120.0701569,6:33:00,16:57:00,Clear,54,56,0,11,2.3
96,El Capitán State Beach,34.46061439,-120.0248308,7:21:00,18:05:00,Overcast,54,61,99,16,2
96,El Capitán State Beach,34.46061439,-120.0248308,6:30:00,16:57:00,Clear,56,58,0,4,1
96,El Capitán State Beach,34.46061439,-120.0248308,6:31:00,16:56:00,Clear,51,57,0,8,2.3
96,El Capitán State Beach,34.46061439,-120.0248308,6:32:00,16:56:00,Clear,55,57,0,8,1.6
97,Sands Beach,34.407591,-119.879251,7:21:00,18:05:00,Overcast,54,61,99,16,2
97,Sands Beach,34.407591,-119.879251,6:30:00,16:57:00,Clear,56,58,0,4,1
97,Sands Beach,34.407591,-119.879251,6:31:00,16:56:00,Clear,51,57,0,8,2.3
97,Sands Beach,34.407591,-119.879251,6:32:00,16:56:00,Clear,55,57,0,8,1.6
98,Summerland Beach,34.42038268,-119.6024139,7:20:00,18:04:00,Overcast,55,63,97,11,1
98,Summerland Beach,34.42038268,-119.6024139,6:29:00,16:56:00,Clear,56,60,0,2,0.7
98,Summerland Beach,34.42038268,-119.6024139,6:30:00,16:55:00,Clear,50,59,0,8,2
98,Summerland Beach,34.42038268,-119.6024139,6:31:00,16:55:00,Partly cloudy,55,59,1,10,1.6
99,Butterfly Beach,34.4177324,-119.6494454,7:20:00,18:04:00,Overcast,55,63,97,11,1
99,Butterfly Beach,34.4177324,-119.6494454,6:29:00,16:56:00,Clear,56,60,0,2,0.7
99,Butterfly Beach,34.4177324,-119.6494454,6:30:00,16:55:00,Clear,50,59,0,8,2
99,Butterfly Beach,34.4177324,-119.6494454,6:31:00,16:55:00,Partly cloudy,55,59,1,10,1.6
100,Goleta Beach Park,34.41681648,-119.8324352,7:21:00,18:05:00,Overcast,54,61,99,16,2
100,Goleta Beach Park,34.41681648,-119.8324352,6:30:00,16:57:00,Clear,56,58,0,4,1
100,Goleta Beach Park,34.41681648,-119.8324352,6:31:00,16:56:00,Clear,51,57,0,8,2.3
100,Goleta Beach Park,34.41681648,-119.8324352,6:32:00,16:56:00,Clear,55,57,0,8,1.6
101,East Beach,34.41634896,-119.6804242,7:20:00,18:04:00,Overcast,55,63,97,11,1
101,East Beach,34.41634896,-119.6804242,6:29:00,16:56:00,Clear,56,60,0,2,0.7
101,East Beach,34.41634896,-119.6804242,6:30:00,16:55:00,Clear,50,59,0,8,2
101,East Beach,34.41634896,-119.6804242,6:31:00,16:55:00,Partly cloudy,55,59,1,10,1.6
102,West Beach,34.40535704,-119.6973811,7:20:00,18:04:00,Overcast,55,63,97,11,1
102,West Beach,34.40535704,-119.6973811,6:29:00,16:56:00,Clear,56,60,0,2,0.7
102,West Beach,34.40535704,-119.6973811,6:30:00,16:55:00,Clear,50,59,0,8,2
102,West Beach,34.40535704,-119.6973811,6:31:00,16:55:00,Partly cloudy,55,59,1,10,1.6
103,Arroyo Burro Beach,34.4026134,-119.7430753,7:20:00,18:04:00,Overcast,55,63,97,11,1
103,Arroyo Burro Beach,34.4026134,-119.7430753,6:29:00,16:56:00,Clear,56,60,0,2,0.7
103,Arroyo Burro Beach,34.4026134,-119.7430753,6:30:00,16:55:00,Clear,50,59,0,8,2
103,Arroyo Burro Beach,34.4026134,-119.7430753,6:31:00,16:55:00,Partly cloudy,55,59,1,10,1.6
104,Leadbetter Beach,34.40248784,-119.699369,7:20:00,18:04:00,Overcast,55,63,97,11,1
104,Leadbetter Beach,34.40248784,-119.699369,6:29:00,16:56:00,Clear,56,60,0,2,0.7
104,Leadbetter Beach,34.40248784,-119.699369,6:30:00,16:55:00,Clear,50,59,0,8,2
104,Leadbetter Beach,34.40248784,-119.699369,6:31:00,16:55:00,Partly cloudy,55,59,1,10,1.6
105,Carpinteria State Beach,34.39281987,-119.5240894,7:19:00,18:04:00,Overcast,55,63,97,11,1
105,Carpinteria State Beach,34.39281987,-119.5240894,6:28:00,16:55:00,Clear,56,60,0,2,0.7
105,Carpinteria State Beach,34.39281987,-119.5240894,6:29:00,16:55:00,Clear,50,59,0,8,2
105,Carpinteria State Beach,34.39281987,-119.5240894,6:30:00,16:54:00,Partly cloudy,55,59,1,10,1.6
106,Rincon Beach Park,34.3801909,-119.4831245,7:19:00,18:04:00,Overcast,55,63,97,11,1
106,Rincon Beach Park,34.3801909,-119.4831245,6:28:00,16:55:00,Clear,56,60,0,2,0.7
106,Rincon Beach Park,34.3801909,-119.4831245,6:29:00,16:55:00,Clear,50,59,0,8,2
106,Rincon Beach Park,34.3801909,-119.4831245,6:30:00,16:54:00,Partly cloudy,55,59,1,10,1.6
107,Emma Wood State Beach,34.29332738,-119.3400669,7:18:00,18:03:00,Overcast,60,64,98,16,1.6
107,Emma Wood State Beach,34.29332738,-119.3400669,6:27:00,16:55:00,Clear,59,57,0,6,1.3
107,Emma Wood State Beach,34.29332738,-119.3400669,6:28:00,16:54:00,Clear,55,56,0,6,3.3
107,Emma Wood State Beach,34.29332738,-119.3400669,6:29:00,16:53:00,Clear,58,56,0,12,2.6
108,San Buenaventura State Beach,34.26991871,-119.2768745,7:18:00,18:03:00,Overcast,60,64,98,16,1.6
108,San Buenaventura State Beach,34.26991871,-119.2768745,6:27:00,16:55:00,Clear,59,57,0,6,1.3
108,San Buenaventura State Beach,34.26991871,-119.2768745,6:31:00,16:52:00,Clear,60,56,0,11,2
108,San Buenaventura State Beach,34.26991871,-119.2768745,6:28:00,16:54:00,Clear,55,56,0,6,3.3
108,San Buenaventura State Beach,34.26991871,-119.2768745,6:29:00,16:53:00,Clear,58,56,0,12,2.6
109,McGrath State Beach,34.2210903,-119.259957,7:18:00,18:03:00,Overcast,60,64,98,16,1.6
109,McGrath State Beach,34.2210903,-119.259957,6:27:00,16:55:00,Clear,59,57,0,6,1.3
109,McGrath State Beach,34.2210903,-119.259957,6:31:00,16:52:00,Clear,60,56,0,11,2
109,McGrath State Beach,34.2210903,-119.259957,6:28:00,16:54:00,Clear,55,56,0,6,3.3
109,McGrath State Beach,34.2210903,-119.259957,6:29:00,16:53:00,Clear,58,56,0,12,2.6
110,Oxnard Beach Park,34.17672826,-119.2371455,7:18:00,18:03:00,Overcast,60,64,98,16,1.6
110,Oxnard Beach Park,34.17672826,-119.2371455,6:27:00,16:55:00,Clear,59,57,0,6,1.3
